Section:	Identifiers		Taxon / Identification			Location									Record-level: Sample	
YOUR DATA HERE:	rawg0003	Kunming_2_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	2	CHN	25.062929	102.699945	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_3_16	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	3	CHN	25.070744	102.704311	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_3_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	3	CHN	25.070744	102.704311	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_3_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	3	CHN	25.070744	102.704311	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_3_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	3	CHN	25.070744	102.704311	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_3_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	3	CHN	25.070744	102.704311	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_4	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_10	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_12	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_4_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	4	CHN	25.066532	102.704234	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_5_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	5	CHN	25.073762	102.709044	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_5_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	5	CHN	25.073762	102.709044	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_5_9	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	5	CHN	25.073762	102.709044	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_5_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	5	CHN	25.073762	102.709044	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_5_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	5	CHN	25.073762	102.709044	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_5_10	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	5	CHN	25.073762	102.709044	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_5_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	5	CHN	25.073762	102.709044	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_5_14	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	5	CHN	25.073762	102.709044	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_3	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_4	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_12	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_46_14	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	46	CHN	25.216404	102.742684	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_47_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	47	CHN	25.219486	102.74277	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_47_9	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	47	CHN	25.219486	102.74277	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_47_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	47	CHN	25.219486	102.74277	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_47_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	47	CHN	25.219486	102.74277	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_47_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	47	CHN	25.219486	102.74277	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_47_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	47	CHN	25.219486	102.74277	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_48_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	48	CHN	25.222316	102.742207	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_48_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	48	CHN	25.222316	102.742207	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_48_3	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	48	CHN	25.222316	102.742207	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_48_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	48	CHN	25.222316	102.742207	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_48_12	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	48	CHN	25.222316	102.742207	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_48_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	48	CHN	25.222316	102.742207	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_48_14	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	48	CHN	25.222316	102.742207	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_49_3	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	49	CHN	25.226302	102.741174	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_49_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	49	CHN	25.226302	102.741174	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_49_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	49	CHN	25.226302	102.741174	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_49_9	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	49	CHN	25.226302	102.741174	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_49_12	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	49	CHN	25.226302	102.741174	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_49_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	49	CHN	25.226302	102.741174	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_49_16	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	49	CHN	25.226302	102.741174	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_50_10	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	50	CHN	25.228841	102.741776	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_50_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	50	CHN	25.228841	102.741776	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_50_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	50	CHN	25.228841	102.741776	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_50_3	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	50	CHN	25.228841	102.741776	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_50_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	50	CHN	25.228841	102.741776	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_50_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	50	CHN	25.228841	102.741776	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_50_9	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	50	CHN	25.228841	102.741776	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Kunming_50_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Kunming	50	CHN	25.228841	102.741776	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_18	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_4	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_9	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_14	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_1_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	1	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_20	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_12	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_17	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_2_19	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	2	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_16	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_20	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_3	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_3_18	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	3	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_4	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_9	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_10	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_12	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_4_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	4	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_12	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_14	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_19	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_5_20	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	5	DEU	NA	NA	WGS84			rural	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_14	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_10	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_16	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_17	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_19	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_47_20	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	47	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_3	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_4	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_9	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_16	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_48_19	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	48	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_19	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_15	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_1	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_3	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_10	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_49_11	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	49	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_20	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_14	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_5	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_9	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_13	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_16	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_50_19	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	50	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_51_14	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	51	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_51_8	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	51	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_51_2	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	51	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_51_4	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	51	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_51_6	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	51	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_51_7	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	51	DEU	NA	NA	WGS84			urban	2017/2019	
YOUR DATA HERE:	rawg0003	Landshut_51_10	Trifolium repens	urn:lsid:ipni.org:names:523626-1Ê		Landshut	51	DEU	NA	NA	WGS84			urban	2017/2019	
